node,y,x,street_count,highway,ref,geometry,eigenvector_w_bridge,closeness_w_bridge,betweenness_w_bridge,straightness_w_bridge,eigenvector_wo_bridge,closeness_wo_bridge,betweenness_wo_bridge,straightness_wo_bridge
182826399,38.9057732,-76.1923597,3,,,POINT (1542160.3962441212 452279.8908829946),1.4189869879291266e-17,3.8204653125854054e-05,0.0011456393394721916,0.7199357338934113,5.973983720899876e-18,3.8204653125854054e-05,0.0011456393394721916,0.7199357338934113
182826410,39.2385776,-75.9301638,3,,,POINT (1615348.7939536017 574250.2053861041),6.85449203807839e-09,2.7726788909914773e-05,0.0005729017473503294,0.8296277285144963,6.854492025412543e-09,2.7726788909914773e-05,0.0005729017473503294,0.8296277285144963
182826421,39.236929,-75.931587,1,,,POINT (1614952.7400795538 573645.060826193),6.817008070356671e-10,2.7558319458258596e-05,0.0,0.8152139389124943,6.817008013070919e-10,2.7558319458258596e-05,0.0,0.8152139389124943
182826455,39.0156421,-75.933642,1,turning_circle,,POINT (1615312.143163765 493047.4008695072),1.8301004336238457e-12,3.571430483598783e-05,0.0,0.7835623834918751,1.8300952914982754e-12,3.571430483598783e-05,0.0,0.7835623834918751
182826475,38.9688578,-76.2431929,4,,,POINT (1527504.9004158303 475130.64263606316),1.2119560805270682e-16,4.671591740080787e-05,0.07674084567849049,0.7980356698299189,1.4643473279651295e-16,4.671591740080787e-05,0.07674084567849049,0.7980356698299189
182826490,38.9700115,-76.2494743,3,,,POINT (1525715.5955491944 475536.0659881047),1.3833128509939228e-17,4.466334985525569e-05,0.0011456393394721916,0.7561579040138888,5.441977918641873e-18,4.466334985525569e-05,0.0011456393394721916,0.7561579040138888
182826494,38.9674006,-76.2481654,1,,,POINT (1526095.551270476 474588.2615401778),8.112503327213467e-18,4.405048424737716e-05,0.0,0.7406191639144185,2.6143748980104003e-18,4.405048424737716e-05,0.0,0.7406191639144185
182826546,39.245006,-75.8727946,3,,,POINT (1631568.0331661056 576786.9583070434),2.0425328199300326e-07,2.592208223586298e-05,0.004574021286008476,0.8576549077872542,2.0425328197933622e-07,2.592208223586298e-05,0.004574021286008476,0.8576549077872542
182826571,38.8899751,-76.3385021,3,,,POINT (1500615.8316327701 446191.7588058326),2.1040342704365568e-17,2.756461810446725e-05,0.0005729017473503294,0.675304074905004,8.42877551591568e-18,2.756461810446725e-05,0.0005729017473503294,0.675304074905004
182826579,38.8911953,-76.3384833,1,,,POINT (1500617.9623355807 446636.1804534647),8.201912338186272e-18,2.7461933222726476e-05,0.0,0.6684869658630637,3.4398707018964392e-18,2.7461933222726476e-05,0.0,0.6684869658630637
182826585,39.1376173,-75.8252388,3,,,POINT (1645538.8310141228 537846.6256847254),3.477997865394038e-06,2.7410580954341024e-05,0.0004456814452882935,0.8300075733481045,3.4779978653778535e-06,2.7410580954341024e-05,0.0004456814452882935,0.8300075733481045
182826604,39.1441823,-75.8195927,4,,,POINT (1647109.2636304651 540258.1726142948),5.08633395250849e-06,2.734013910023494e-05,0.0073041689682597655,0.8441141188876315,5.086333952484802e-06,2.734013910023494e-05,0.0073041689682597655,0.8441141188876315
182826612,39.1454678,-75.8192346,3,,,POINT (1647204.762957068 540727.6491502216),1.724388667830722e-05,2.723756602495852e-05,0.006098941280854002,0.8416361095705404,1.7243886678285462e-05,2.723756602495852e-05,0.006098941280854002,0.8416361095705404
182826653,39.1532317,-75.7974417,4,,,POINT (1653347.7319100548 543635.8391490463),1.8542800153393057e-05,2.5847279113550403e-05,0.006369961563053255,0.8453000802950781,1.8542800153366216e-05,2.5847279113550403e-05,0.006369961563053255,0.8453000802950781
182826661,39.1605692,-75.7801813,4,,,POINT (1658206.3275316418 546372.9984383571),3.821522601431921e-06,2.4792265817061676e-05,0.005781465068998547,0.8467461339972501,3.821522601408571e-06,2.4792265817061676e-05,0.005781465068998547,0.8467461339972501
182826667,39.1676224,-75.7710072,3,,,POINT (1660772.8492715228 548976.570244054),1.3593289597875939e-06,2.4185021890485287e-05,0.005246811489881062,0.8485180404257969,1.359328959775657e-06,2.4185021890485287e-05,0.005246811489881062,0.8485180404257969
182826721,38.9807946,-76.3063704,1,,,POINT (1509509.9732509777 479335.250153123),8.392873594048728e-18,3.9731615900973386e-05,0.0,0.750888605459513,3.734114873581532e-18,3.9731615900973386e-05,0.0,0.750888605459513
182826731,38.9840742,-76.3147404,3,,,POINT (1507121.737116712 480511.69209374004),1.3864340703579612e-17,3.902747807748503e-05,0.0011456393394721916,0.7618122301136531,5.728060728292279e-18,3.902747807748503e-05,0.0011456393394721916,0.7618122301136531
182826739,38.9846699,-76.3137476,1,,,POINT (1507402.3082608632 480730.7625828336),8.668280671308589e-18,3.885847534737264e-05,0.0,0.7525031116976296,2.194690961189874e-18,3.885847534737264e-05,0.0,0.7525031116976296
182826749,38.9653868,-76.3362651,4,,,POINT (1501052.8485051037 473660.6407361959),4.64990706140043e-17,3.741816944436488e-05,0.011849545166900725,0.805700656908929,3.0629643040795484e-17,3.741816944436488e-05,0.011849545166900725,0.805700656908929
182826752,38.9675432,-76.3342856,3,,,POINT (1501609.9401070336 474450.08613064163),2.807754887656722e-17,3.756455097254394e-05,0.009661684281890641,0.7986102554830384,1.285965492609219e-17,3.756455097254394e-05,0.009661684281890641,0.7986102554830384
182826767,38.9706129,-76.3331202,3,,,POINT (1501933.1138122624 475570.4701960869),2.649302878551835e-17,3.799445789533295e-05,0.009638374239448307,0.8043314570865943,9.69492583792863e-18,3.799445789533295e-05,0.009638374239448307,0.8043314570865943
182826813,39.2069204,-76.0497998,3,,,POINT (1581585.029913257 562345.5627706631),7.616207570053257e-14,2.8879564546797483e-05,0.0019567303233283457,0.7292811334960887,7.616791758608682e-14,2.8879564546797483e-05,0.0019567303233283457,0.7292811334960887
182826817,39.2074254,-76.0493781,3,,,POINT (1581702.6042256602 562530.7299782638),8.06943811214959e-15,2.8827694458899397e-05,0.000889064717378047,0.7286520736556801,8.059971809778303e-15,2.8827694458899397e-05,0.000889064717378047,0.7286520736556801
182826853,39.2112912,-76.0453877,3,,,POINT (1582818.5612012346 563950.4703177764),1.3255682846035916e-15,2.841385075374504e-05,0.0009373263545473872,0.7237563530041969,1.3148668099853656e-15,2.841385075374504e-05,0.0009373263545473872,0.7237563530041969
182826861,39.2126178,-76.0430671,3,,,POINT (1583471.0026982673 564440.508167404),9.015954437761095e-15,2.8437676662628357e-05,0.0034060568354647523,0.7270208880689082,9.001823563715217e-15,2.8437676662628357e-05,0.0034060568354647523,0.7270208880689082
182826874,39.2164118,-76.0368337,3,,,POINT (1585222.5273928242 565840.874062874),9.322387621337837e-16,2.797015233035509e-05,0.002944616488243613,0.7224047345764198,9.203270735287374e-16,2.797015233035509e-05,0.002944616488243613,0.7224047345764198
182826887,39.2045708,-76.0518527,3,,,POINT (1581012.22420932 561483.780160976),7.499630594276969e-13,2.913291054253733e-05,0.028743252194139823,0.7353325200471447,7.500617666489391e-13,2.913291054253733e-05,0.028743252194139823,0.7353325200471447
182826903,38.9646488,-76.1926497,4,,,POINT (1541888.2406508417 473720.8809854042),6.85762900049283e-17,5.005347236253339e-05,0.0036805243774618154,0.7955252294513196,9.873660997644509e-17,5.005347236253339e-05,0.0036805243774618154,0.7955252294513196
182826959,39.1914545,-76.0142465,3,,,POINT (1591719.9421165434 556819.6755809442),5.20852464158344e-16,3.144217262717349e-05,0.002290129592345113,0.7560876353112979,5.054901035087789e-16,3.144217262717349e-05,0.002290129592345113,0.7560876353112979
182826962,39.1915729,-76.0158551,1,turning_circle,,POINT (1591263.5793875796 556857.8779654241),5.854535035094432e-17,3.129897088671717e-05,0.0,0.7499152217729318,5.209725604638699e-17,3.129897088671717e-05,0.0,0.7499152217729318
182826968,39.113318,-76.029227,1,,,POINT (1587776.9009809934 528317.0069370581),8.798352682875738e-18,4.0026248602949105e-05,0.0,0.764838791025618,2.966040860526125e-18,4.0026248602949105e-05,0.0,0.764838791025618
182826975,38.9545091,-76.1606285,1,turning_circle,,POINT (1551026.5467219083 470110.24701582885),8.274163899650312e-18,4.5118504331731654e-05,0.0,0.7281365390544507,3.302912374285947e-18,4.5118504331731654e-05,0.0,0.7281365390544507
182826999,38.9553879,-76.1664458,3,,,POINT (1549369.4011614567 470415.13702559064),2.4057927760967387e-17,4.6482893526896204e-05,0.003433306603390298,0.751051331018531,1.1627744811743845e-17,4.6482893526896204e-05,0.003433306603390298,0.751051331018531
182827020,39.1978245,-75.9363913,3,,,POINT (1613757.9653321528 559387.299435734),1.2855727294339759e-08,3.1292101658903156e-05,0.05675256636180305,0.8336851855928517,1.2855727278148727e-08,3.1292101658903156e-05,0.05675256636180305,0.8336851855928517
182827033,39.207128,-75.9430571,3,,,POINT (1611829.7472364483 562753.6853453557),8.944595577126617e-09,3.03431054833258e-05,0.01167800295315256,0.8158973038857573,8.944595568190884e-09,3.03431054833258e-05,0.01167800295315256,0.8158973038857573
182827059,39.2197719,-75.9522126,4,,,POINT (1609182.6988545482 567328.6949813686),7.571698089803021e-07,2.9294415469760637e-05,0.019445664208989303,0.8170391728920546,7.571698089669266e-07,2.9294415469760637e-05,0.019445664208989303,0.8170391728920546
182827107,39.0297629,-75.8870486,3,,,POINT (1628487.118768354 498347.9380127327),5.280626427482222e-11,3.312285788763252e-05,0.0011456393394721916,0.8253501025645709,5.2806252950769414e-11,3.312285788763252e-05,0.0011456393394721916,0.8253501025645709
182827122,39.0321064,-75.8869205,1,turning_circle,,POINT (1628513.0992913332 499201.84018893243),5.2517565365890846e-12,3.283091131034241e-05,0.0,0.8144940888023349,5.251749337050991e-12,3.283091131034241e-05,0.0,0.8144940888023349
182827135,39.2131759,-75.9754884,3,,,POINT (1602615.670949732 564851.5719598575),4.195036848205745e-10,3.017386113737669e-05,0.024480961686990453,0.8040972520224979,4.1950369077171463e-10,3.017386113737669e-05,0.024480961686990453,0.8040972520224979
182827146,39.2144202,-75.9711503,3,,,POINT (1603839.654270215 565318.5715158066),1.0090911114250648e-08,2.989321278474856e-05,0.009341909896836647,0.8017760490244483,1.0090911110171533e-08,2.989321278474856e-05,0.009341909896836647,0.8017760490244483
182827157,39.215257,-75.9682684,3,,,POINT (1604652.708561906 565632.5507937946),3.010040678181212e-08,2.971183809375577e-05,0.008460560475196555,0.8007913927487234,3.0100406776612734e-08,2.971183809375577e-05,0.008460560475196555,0.8007913927487234
182827168,39.2178017,-75.959159,3,,,POINT (1607222.9807413802 566588.6320566976),8.97976187324547e-08,2.9341731378686163e-05,0.008119610065670298,0.8055418413111473,8.979761874179703e-08,2.9341731378686163e-05,0.008119610065670298,0.8055418413111473
182827208,39.2245151,-75.9353268,3,,,POINT (1613946.2533830365 569111.5228758758),1.9782583498287124e-05,2.8443644068896986e-05,0.010426811801775996,0.8203493827906799,1.9782583498313162e-05,2.8443644068896986e-05,0.010426811801775996,0.8203493827906799
182827227,39.2319705,-75.9133706,4,,,POINT (1620133.6340007454 571900.0718810637),0.0001614978703081116,2.8027360288464378e-05,0.017407266659498554,0.8507026833807977,0.00016149787030819433,2.8027360288464378e-05,0.017407266659498554,0.8507026833807977
182827243,39.2198686,-75.9518859,3,,,POINT (1609274.847828041 567364.9757588033),2.219191237298852e-06,2.9274059156478884e-05,0.010773835954755536,0.8167197217397215,2.219191237298238e-06,2.9274059156478884e-05,0.010773835954755536,0.8167197217397215
182827247,39.2213005,-75.946759,3,,,POINT (1610721.267032223 567903.1927245121),6.630014172420104e-06,2.8964259126532656e-05,0.010390205185827823,0.8156180424653414,6.63001417241756e-06,2.8964259126532656e-05,0.010390205185827823,0.8156180424653414
182827271,39.1958451,-76.0337681,3,,,POINT (1586170.3391799997 558359.5884407723),4.38297140855262e-11,3.066775726587802e-05,0.07185197466428205,0.750709133556964,4.3829833005246496e-11,3.066775726587802e-05,0.07185197466428205,0.750709133556964
182827320,39.2051357,-76.003393,4,,,POINT (1594741.5618310696 561835.7877353007),8.793489324525247e-11,3.0154118286876126e-05,0.009529128934903423,0.7622191042714594,8.793493925555422e-11,3.0154118286876126e-05,0.009529128934903423,0.7622191042714594
182827340,38.9985757,-76.3101771,3,,,POINT (1508378.9394709303 485802.8316003106),2.4722742582351668e-17,3.700209106718383e-05,0.00381989216643042,0.7325064424350637,1.4132558700943723e-17,3.700209106718383e-05,0.00381989216643042,0.7325064424350637
182827342,38.9985632,-76.3085987,3,,,POINT (1508827.5405473935 485801.6726919754),2.848766735231125e-17,3.6824335059115386e-05,0.002710695287677934,0.7221487755093376,1.2854427359721798e-17,3.6824335059115386e-05,0.002710695287677934,0.7221487755093376
182827348,38.998632,-76.3066742,4,,,POINT (1509374.2752554927 485830.8774562861),3.7792179923332194e-17,3.689558541883944e-05,0.002741474393015523,0.7193552293993319,2.409837850931575e-17,3.689558541883944e-05,0.002741474393015523,0.7193552293993319
182827355,38.9992219,-76.3035312,3,,,POINT (1510265.8464938526 486052.51547615207),3.5458854826440016e-17,3.6769099982097166e-05,0.003168031754187395,0.7092662304293548,2.064551810450522e-17,3.6769099982097166e-05,0.003168031754187395,0.7092662304293548
182827359,38.9996148,-76.3014787,4,,,POINT (1510848.0473430527 486200.0645075075),3.2745321737156227e-17,3.65298688264684e-05,0.0026445407306056753,0.6997139098605422,1.4950218266975382e-17,3.65298688264684e-05,0.0026445407306056753,0.6997139098605422
182827366,38.999915,-76.2999016,3,,,POINT (1511295.3991444742 486312.8292591423),3.0781736868976393e-17,3.6345532306165595e-05,0.0008728133497597999,0.6911989823497908,1.2585828420031651e-17,3.6345532306165595e-05,0.0008728133497597999,0.6911989823497908
182827377,39.0002923,-76.2979261,4,,,POINT (1511855.7500156905 486454.5516715531),2.965505660131857e-17,3.616065854189201e-05,0.001711482411998434,0.6841812395764953,1.317286944598752e-17,3.616065854189201e-05,0.001711482411998434,0.6841812395764953
182827387,39.069359,-76.049121,3,,,POINT (1582299.2338654343 512248.01470067934),2.5589030463268787e-15,4.739944583970476e-05,0.223744971720158,0.8106758833115723,2.6223646926730148e-15,4.739944583970476e-05,0.223744971720158,0.8106758833115723
182827421,39.0021966,-76.3062142,1,turning_circle,,POINT (1509495.1363774103 487130.0812871679),1.2867595570717196e-17,3.6417651249677565e-05,0.0,0.7129785282658457,7.975561847286241e-18,3.6417651249677565e-05,0.0,0.7129785282658457
182827534,38.9124667,-76.2021905,1,turning_circle,,POINT (1539341.6583873064 454692.9667925951),1.0975658409156772e-17,3.7475698937503885e-05,0.0,0.6788224203191925,3.368345467122993e-18,3.7475698937503885e-05,0.0,0.6788224203191925
182827552,38.9822535,-76.3196697,3,,,POINT (1505725.5315974397 479838.12323094666),6.020987293228135e-17,3.920760786975703e-05,0.012693138885993374,0.7931082999262071,3.324422736703663e-17,3.920760786975703e-05,0.012693138885993374,0.7931082999262071
182827559,38.985312,-76.3144985,3,,,POINT (1507187.1116823195 480963.0081419628),9.098472097749555e-17,3.872389676669065e-05,0.010805682069078162,0.7659852466654006,9.388774321032306e-17,3.872389676669065e-05,0.010805682069078162,0.7659852466654006
182827571,38.9882205,-76.311562,3,,,POINT (1508013.8049348618 482028.5489827857),1.1061374919468552e-16,3.873485354267383e-05,0.03641381563233825,0.7627990766368722,1.1987052897929084e-16,3.873485354267383e-05,0.03641381563233825,0.7627990766368722
182827621,39.0616593,-76.0953368,1,turning_circle,,POINT (1569206.2767747084 509310.48533601395),8.921493779276843e-18,4.581595539127005e-05,0.0,0.7285882407545261,2.5154851352814726e-18,4.581595539127005e-05,0.0,0.7285882407545261
182827708,38.9954466,-76.3086639,3,,,POINT (1508817.6072904123 484666.4818154783),2.787187232168411e-17,3.7270257098064294e-05,0.0008018982910619941,0.7268155175243716,1.476524315854521e-17,3.7270257098064294e-05,0.0008018982910619941,0.7268155175243716
182827718,38.9381264,-76.2866327,3,,,POINT (1515242.0717026372 463839.084695954),2.2975604226280212e-17,3.638614951558376e-05,0.0005735583682641979,0.6798581248026944,1.0391647183924647e-17,3.638614951558376e-05,0.0005735583682641979,0.6798581248026944
182827724,38.9406278,-76.2872966,3,,,POINT (1515046.1254206232 464748.59529344697),2.5028112948070428e-17,3.6473126413798545e-05,0.0005729017473503294,0.6745233296352751,1.3703746395301475e-17,3.6473126413798545e-05,0.0005729017473503294,0.6745233296352751
182827726,38.9700154,-76.2788818,3,,,POINT (1517354.9276101638 475470.09482574987),5.944205600168391e-17,4.275673134864382e-05,0.035461797384843056,0.763788547805085,3.339545141186578e-17,4.275673134864382e-05,0.035461797384843056,0.763788547805085
182827735,38.93959,-76.2700382,3,,,POINT (1519957.8014649376 464409.42644121527),2.090310294512411e-17,3.6492729170419895e-05,0.0005729017473503294,0.6616761563947968,5.9788210492759976e-18,3.6492729170419895e-05,0.0005729017473503294,0.6616761563947968
182827739,38.9396766,-76.2706202,1,turning_circle,,POINT (1519792.0140781486 464439.64212348656),8.564286765342933e-18,3.642462676869612e-05,0.0,0.6597611814278557,2.6637509482744814e-18,3.642462676869612e-05,0.0,0.6597611814278557
182827758,38.8816499,-76.3375251,3,,,POINT (1500915.9127942317 443161.8355696746),5.727110195692928e-17,2.7756841662919525e-05,0.020937835235755636,0.7074736307463956,4.3787359126202083e-17,2.7756841662919525e-05,0.020937835235755636,0.7074736307463956
182827776,38.986935,-76.3148553,3,,,POINT (1507081.2571759268 481553.33442886407),1.5885057610124382e-17,3.844841242617074e-05,0.0003320039495747969,0.7589041051744413,6.135960125921843e-18,3.844841242617074e-05,0.0003320039495747969,0.7589041051744413
182827786,39.0775385,-75.9334664,4,,,POINT (1615098.6643042017 515589.701956561),8.982248794736248e-09,3.782649332555058e-05,0.01744280626646169,0.8344391440207791,8.982248805221039e-09,3.782649332555058e-05,0.01744280626646169,0.8344391440207791
182827807,39.0788677,-75.9459985,3,,,POINT (1611535.6548146966 516032.46110777947),9.396332994978195e-12,3.86183873703072e-05,0.016116842408518343,0.8166410919444335,9.396319749006384e-12,3.86183873703072e-05,0.016116842408518343,0.8166410919444335
182827822,39.0775674,-75.9561089,4,,,POINT (1608671.1345214506 515525.9288142333),9.722653684975607e-13,3.970516142759906e-05,0.030106315133716744,0.8213356058507318,9.722546564924115e-13,3.970516142759906e-05,0.030106315133716744,0.8213356058507318
182827834,39.076134,-75.9718721,3,,,POINT (1604202.3869862277 514953.1169928063),8.539041234358932e-12,4.170078647622488e-05,0.03621559819396418,0.8342960416109917,8.539008970862066e-12,4.170078647622488e-05,0.03621559819396418,0.8342960416109917
182827849,39.2156932,-76.0332914,1,,,POINT (1586228.881794565 565589.7651688686),8.733113767907908e-18,2.786978444690401e-05,0.0,0.7125377808463745,1.916050141191237e-18,2.786978444690401e-05,0.0,0.7125377808463745
182827858,38.915961,-76.2041923,1,,,POINT (1538760.9892497086 455960.5696869106),8.500595978590848e-18,3.754377035492893e-05,0.0,0.6692010760960923,2.8416220977140564e-18,3.754377035492893e-05,0.0,0.6692010760960923
182827860,39.0047697,-75.9195322,3,,,POINT (1619367.7599562297 489135.01735727186),6.421859844111189e-13,3.477576258587291e-05,0.00628550369800691,0.8053198507930146,6.421765236699424e-13,3.477576258587291e-05,0.00628550369800691,0.8053198507930146
182827862,39.0077323,-75.9197316,1,,,POINT (1619298.33154192 490213.26875523065),6.387441098849518e-14,3.438146092774699e-05,0.0,0.7894984266363063,6.386789601081173e-14,3.438146092774699e-05,0.0,0.7894984266363063
182827878,39.1012348,-76.0564121,3,,,POINT (1580109.2842924707 523835.4873660063),1.723541443793229e-16,4.120018719709031e-05,0.0038653631647158184,0.7418271541372651,1.61373727123789e-16,4.120018719709031e-05,0.0038653631647158184,0.7418271541372651
182827887,38.8442544,-76.3729519,3,,,POINT (1490924.9313670078 429471.6237716593),3.062678080926953e-17,2.4585391512620778e-05,0.00285630097532829,0.7455631327809156,1.575966307145919e-17,2.4585391512620778e-05,0.00285630097532829,0.7455631327809156
182827917,38.8696756,-76.3616804,3,,,POINT (1494070.4045565184 438751.94633202127),2.0041327032883817e-17,2.667900179783509e-05,0.0005729017473503294,0.7333127537900127,7.085103810692217e-18,2.667900179783509e-05,0.0005729017473503294,0.7333127537900127
182827921,38.8691858,-76.3618521,1,turning_circle,,POINT (1494022.7674822658 438573.2253346103),8.346878100071757e-18,2.663889077807433e-05,0.0,0.7333509602400339,3.0996179869149116e-18,2.663889077807433e-05,0.0,0.7333509602400339
182827937,39.2419312,-75.888413,1,turning_circle,,POINT (1627158.6271476322 575612.8752754877),8.310152571683012e-09,2.6300036539263815e-05,0.0,0.8409290364634958,8.310152567805654e-09,2.6300036539263815e-05,0.0,0.8409290364634958
182828002,39.109263,-76.017457,1,,,POINT (1591132.2374970664 526875.9292911324),2.750273278011892e-16,4.0909384320759805e-05,0.0,0.7797171344234025,2.728104949849028e-16,4.0909384320759805e-05,0.0,0.7797171344234025
182828012,39.1095133,-76.0253083,3,,,POINT (1588903.529076891 526943.2047698287),2.815517546692357e-15,4.209838571315019e-05,0.20305205608527535,0.8058731884092318,2.7921058613111798e-15,4.209838571315019e-05,0.20305205608527535,0.8058731884092318
182828039,39.0479906,-76.0533961,3,,,POINT (1581166.2272324173 504453.2237836133),6.513474862439013e-16,4.853174154560906e-05,0.007988942503810454,0.7934057978830832,6.62816652654204e-16,4.853174154560906e-05,0.007988942503810454,0.7934057978830832
182828041,39.0488984,-76.052878,3,,,POINT (1581309.930363848 504785.3616406298),9.232730669812689e-17,4.840602028751994e-05,0.00016522223745217953,0.7917159329800318,8.293329604477312e-17,4.840602028751994e-05,0.00016522223745217953,0.7917159329800318
182828046,39.0508554,-76.0522751,1,,,POINT (1581473.744117306 505499.8586777437),9.55161984305379e-18,4.845848293578826e-05,0.0,0.7952004208777902,2.0043734781498754e-18,4.845848293578826e-05,0.0,0.7952004208777902
182828055,39.1305616,-75.9758693,3,,,POINT (1602845.3109895785 534762.4247526038),2.886695532485977e-10,3.779829911864517e-05,0.030149980424489006,0.8155299340849631,2.8866958184155115e-10,3.779829911864517e-05,0.030149980424489006,0.8155299340849631
182828094,39.1395627,-75.9815915,4,,,POINT (1601185.6109477011 538022.4164463768),3.2948843315751756e-11,3.77381252132193e-05,0.03153027966305498,0.8244076528939086,3.294885340137988e-11,3.77381252132193e-05,0.03153027966305498,0.8244076528939086
182828124,39.1409428,-75.9836593,3,,,POINT (1600593.548059388 538518.5058097523),1.124733232222312e-11,3.7990984205963514e-05,0.013393343013019973,0.8300488314064832,1.1247329520632351e-11,3.7990984205963514e-05,0.013393343013019973,0.8300488314064832
182828136,39.1421148,-75.9853969,3,,,POINT (1600095.9974624917 538939.860536754),4.250738330052095e-12,3.8197216189895264e-05,0.05964859290242039,0.8366879079574926,4.250756866662322e-12,3.8197216189895264e-05,0.05964859290242039,0.8366879079574926
182828144,39.1855429,-75.8767292,3,,,POINT (1630720.2631129248 555116.9250785722),0.0866485997132169,2.8868714385849856e-05,0.04102748040602154,0.8345283619069255,0.0866485997132171,2.8868714385849856e-05,0.04102748040602154,0.8345283619069255
182828147,39.1882058,-75.8770599,1,,,POINT (1630614.602081481 556085.5852859784),0.00861747588018472,2.8622982743004648e-05,0.0,0.8262912377362068,0.00861747588018476,2.8622982743004648e-05,0.0,0.8262912377362068
182828214,39.120862,-75.9337517,3,,,POINT (1614833.3836158847 531366.7018281956),5.7180721882604474e-08,3.626443488820406e-05,0.0039586033344851555,0.8284946901303438,5.7180721892202e-08,3.626443488820406e-05,0.0039586033344851555,0.8284946901303438
182828219,39.1170913,-75.9340413,1,,,POINT (1614767.2624577472 529992.4879130456),5.686802716746945e-09,3.572034288285998e-05,0.0,0.8080145667509782,5.6868027160540684e-09,3.572034288285998e-05,0.0,0.8080145667509782
182828220,38.9568672,-76.2954484,3,,,POINT (1512681.9325787942 470644.84367039416),5.456595054660666e-17,3.901636460700633e-05,0.022106127996756292,0.7156389975343818,3.362856853442968e-17,3.901636460700633e-05,0.022106127996756292,0.7156389975343818
182828232,38.9741272,-76.2956737,3,,,POINT (1512569.3675515815 476930.3100513353),2.238114222698392e-17,4.0888644983997464e-05,0.0011453110290152574,0.730340651206246,1.0028176921173933e-17,4.0888644983997464e-05,0.0011453110290152574,0.730340651206246
182828235,38.9738718,-76.2976236,1,,,POINT (1512015.7501856184 476833.0240935138),7.842416301486544e-18,4.060492130135501e-05,0.0,0.7260513880353653,2.9217624487399308e-18,4.060492130135501e-05,0.0,0.7260513880353653
182828253,38.921723,-75.9544409,1,,,POINT (1609794.6917086965 458775.6224405766),1.0401312939759514e-17,3.28230548821278e-05,0.0,0.8071684805756556,6.184866564730199e-18,3.28230548821278e-05,0.0,0.8071684805756556
182828300,38.998436,-76.3009885,3,,,POINT (1510990.642873524 485771.81773083314),2.8389292168631324e-17,3.658815679565667e-05,6.845273027079867e-05,0.6943509812710633,1.2335434154052405e-17,3.658815679565667e-05,6.845273027079867e-05,0.6943509812710633
182828303,38.9990197,-76.2978812,3,,,POINT (1511872.074596726 485991.17524639174),2.7370415981653094e-17,3.6300651033602816e-05,0.0019409714213955,0.682105127647394,1.185186486278694e-17,3.6300651033602816e-05,0.0019409714213955,0.682105127647394
182828317,38.9843095,-76.2857269,3,,,POINT (1515368.1055985568 480660.60502745846),2.4971251005674517e-17,4.1154592020667555e-05,0.005744612220207673,0.7380636791061956,9.03725620966335e-18,4.1154592020667555e-05,0.005744612220207673,0.7380636791061956
182828353,39.199103,-76.0564159,3,,,POINT (1579739.7721427225 559478.9874552593),2.6433170276432736e-16,2.8413750420604732e-05,0.01139877490952995,0.700741933717646,2.5070323014082525e-16,2.8413750420604732e-05,0.01139877490952995,0.700741933717646
182828357,39.200374,-76.059579,1,,,POINT (1578838.6323516201 559932.6407435302),3.227886319575863e-17,2.8168088364121645e-05,0.0,0.6950200247001492,2.6916479966585575e-17,2.8168088364121645e-05,0.0,0.6950200247001492
182828380,39.1414325,-75.9171316,4,,,POINT (1619459.4916574245 538913.7983804996),3.319378512463087e-07,3.438298322415699e-05,0.03312636094944101,0.8431490083008928,3.3193785123320583e-07,3.438298322415699e-05,0.03312636094944101,0.8431490083008928
182828397,39.1533787,-75.912651,3,,,POINT (1620678.4051544683 543279.6193812684),1.1936773676074565e-08,3.307156438473384e-05,0.0053051686736011305,0.8270810248887089,1.1936773662313875e-08,3.307156438473384e-05,0.0053051686736011305,0.8270810248887089
182828408,39.1526392,-75.904393,3,,,POINT (1623023.2838655857 543038.297825511),8.272736952558537e-07,3.249614509710477e-05,0.003623316280341016,0.8285756810120825,8.272736952374026e-07,3.249614509710477e-05,0.003623316280341016,0.8285756810120825
182828423,39.0494095,-76.054363,3,,,POINT (1580886.2876843528 504967.1272040775),3.508062507948384e-17,4.8714707329257084e-05,0.00038576478689778627,0.7969067221133486,2.1947674379920767e-17,4.8714707329257084e-05,0.00038576478689778627,0.7969067221133486
182828436,38.9173846,-76.1214314,3,,,POINT (1562302.8372092259 456694.9692772937),2.0812055293003342e-17,3.6702649514563704e-05,0.0017167353793093826,0.6765058976933965,6.908661104750868e-18,3.6702649514563704e-05,0.0017167353793093826,0.6765058976933965
182828464,38.924341,-76.2630416,3,,,POINT (1521992.6428285271 458871.89745938237),3.2322902710600065e-17,3.4563472003620306e-05,0.001141535458760513,0.6561477946637133,1.7995799948667333e-17,3.4563472003620306e-05,0.001141535458760513,0.6561477946637133
182828467,38.9248262,-76.262009,4,,,POINT (1522284.97424195 459050.9748866887),3.22946048137928e-17,3.4588592659095216e-05,0.0005753640757773365,0.6547146082775853,2.093568916575992e-17,3.4588592659095216e-05,0.0005753640757773365,0.6547146082775853
182828471,38.9252498,-76.2609267,4,,,POINT (1522591.6220059346 459207.7360764106),4.910656208859527e-17,3.455469536568665e-05,0.0017233015884480683,0.6518653529976823,2.906966578587329e-17,3.455469536568665e-05,0.0017233015884480683,0.6518653529976823
