node,y,x,street_count,highway,ref,geometry,betweenness_w_bridge,betweenness_wo_bridge,closeness_w_bridge,closeness_wo_bridge,eigenvector_w_bridge,eigenvector_wo_bridge,straightness_w_bridge,straightness_wo_bridge
182841368,39.1907591,-76.0232752,3,,,POINT (1589163.80167986 556538.9043125114),0.0718360516071207,0.0718360516071207,3.1416754260377516e-05,3.1416754260377516e-05,3.2461153337955597e-12,3.2461153337955597e-12,0.757633673442757,0.757633673442757
182841379,39.0099593,-76.3145538,3,,,POINT (1507103.9917669317 489939.3223709036),0.0011456393394721,0.0011456393394721,3.569741299904381e-05,3.569741299904381e-05,-3.401895999774101e-18,-3.401895999774101e-18,0.7254910072998699,0.7254910072998699
182841387,39.0117079,-76.3159338,1,turning_circle,,POINT (1506707.0989280462 490573.21486652887),0.0,0.0,3.5400747369042535e-05,3.5400747369042535e-05,-5.720440758715125e-19,-5.720440758715125e-19,0.7240304807669562,0.7240304807669562
182841405,39.2197785,-75.946533,1,,,POINT (1610791.6879206875 567349.6174467017),0.0,0.0,2.8757075964351027e-05,2.8757075964351027e-05,3.674659245478649e-07,3.674659245478649e-07,0.8050604476617614,0.8050604476617614
182841438,38.9766155,-76.3224981,4,traffic_signals,,POINT (1504936.7807739922 477778.8167878433),0.0965190883803542,0.0965190883803542,3.94851550159492e-05,3.94851550159492e-05,-8.208191538961608e-19,-8.208191538961608e-19,0.8136476044057687,0.8136476044057687
182841502,38.9078865,-76.1951682,1,turning_circle,,POINT (1541354.4296653597 453042.4647600202),0.0,0.0,3.790286598424894e-05,3.790286598424894e-05,-6.935492595963338e-19,-6.935492595963338e-19,0.6979451539505215,0.6979451539505215
182841550,38.9636433,-76.343043,3,,,POINT (1499130.29984571 473011.72873128735),0.0005720809712079,0.0005720809712079,3.624462878684434e-05,3.624462878684434e-05,-1.1945554549870149e-18,-1.1945554549870149e-18,0.7944985688255196,0.7944985688255196
182841561,38.964197,-76.3463153,3,,,POINT (1498198.439946636 473206.70368081954),0.0005751999205488,0.0005751999205488,3.579759189818537e-05,3.579759189818537e-05,-3.0032408683289433e-19,-3.0032408683289433e-19,0.7903431829418578,0.7903431829418578
182841567,38.9033425,-76.3495387,3,,,POINT (1497439.8536186013 451037.4494056627),0.0869934067052486,0.0869934067052486,3.007954061938002e-05,3.007954061938002e-05,-6.8117624971275795e-18,-6.8117624971275795e-18,0.7488401744832117,0.7488401744832117
182841597,38.9025801,-76.3454231,1,turning_circle,,POINT (1498613.0270363085 450768.1628738969),0.0,0.0,2.974316847742924e-05,2.974316847742924e-05,2.634296507358941e-18,2.634296507358941e-18,0.726992432152689,0.726992432152689
182841687,39.2175947,-76.0364723,1,,,POINT (1585320.3697207533 566272.7723363814),0.0,0.0,2.776751706665665e-05,2.776751706665665e-05,5.4443497585739416e-18,5.4443497585739416e-18,0.7212348912226291,0.7212348912226291
182841712,39.0607419,-76.1148539,3,,,POINT (1563667.9578463074 508922.0484438103),0.0144628964040976,0.0144628964040976,4.698221682874854e-05,4.698221682874854e-05,-1.7624951295904204e-17,-1.7624951295904204e-17,0.7656796131206004,0.7656796131206004
182841966,39.1355038,-75.7707994,3,,,POINT (1660989.2715443338 537280.2306249542),0.0011535187904386,0.0011535187904386,2.519661342117608e-05,2.519661342117608e-05,2.3779576782434405e-07,2.3779576782434405e-07,0.8613530422108395,0.8613530422108395
182842101,39.1827792,-75.7949169,3,,,POINT (1653921.596839046 554406.1393277048),0.0006078668110138,0.0006078668110138,2.423164107006181e-05,2.423164107006181e-05,1.0085081038577711e-05,1.0085081038577711e-05,0.8167252062957706,0.8167252062957706
182842114,39.1857255,-75.7975797,3,,,POINT (1653152.7205995002 555469.2000380047),0.0012923941137218,0.0012923941137218,2.446865947934878e-05,2.446865947934878e-05,9.827264581000404e-05,9.827264581000404e-05,0.8239999256848369,0.8239999256848369
182842265,39.2211275,-75.8221948,3,,,POINT (1646009.7535396353 568271.4142929038),0.0019825026941976,0.0019825026941976,2.436816072918148e-05,2.436816072918148e-05,2.6762043961570447e-06,2.6762043961570447e-06,0.8196145176405913,0.8196145176405913
182842270,39.2251847,-75.8260595,4,,,POINT (1644895.9300427013 569734.9252800007),0.0079197510750115,0.0079197510750115,2.4697713288686584e-05,2.4697713288686584e-05,1.435446861037683e-05,1.435446861037683e-05,0.8336794355041935,0.8336794355041935
182842293,39.2332691,-75.8354759,3,,,POINT (1642190.971265646 572645.0701010032),0.0006815725085955,0.0006815725085955,2.413399482884305e-05,2.413399482884305e-05,5.9633283979582264e-05,5.9633283979582264e-05,0.8116389644270654,0.8116389644270654
182842353,39.2121552,-76.0362295,3,,,POINT (1585410.0731189845 564292.4082339281),0.0035659440279917,0.0035659440279917,2.828069298697007e-05,2.828069298697007e-05,5.1739572502748836e-17,5.1739572502748836e-17,0.7175675269664742,0.7175675269664742
182842359,39.2122551,-76.0372692,1,turning_circle,,POINT (1585115.1102248633 564325.6838138272),0.0,0.0,2.820350043470121e-05,2.820350043470121e-05,6.5878059877783535e-18,6.5878059877783535e-18,0.7149713920829667,0.7149713920829667
182842376,39.1438404,-75.9855387,3,,,POINT (1600048.7976502152 539567.8691061015),0.0005729017473503,0.0005729017473503,3.7773097402688995e-05,3.7773097402688995e-05,7.789761923501701e-15,7.789761923501701e-15,0.8301467242883375,0.8301467242883375
182842407,38.9362939,-76.1696415,1,,,POINT (1548523.9271280598 463453.07302941824),0.0,0.0,4.38731266543162e-05,4.38731266543162e-05,1.0092268810765289e-18,1.0092268810765289e-18,0.7414666836469763,0.7414666836469763
182842415,38.9795068,-76.1667626,3,,,POINT (1549199.1396593496 479198.1335659294),0.0897196146620167,0.0897196146620167,5.159517465600018e-05,5.159517465600018e-05,-1.415829869226482e-17,-1.415829869226482e-17,0.8009574117365479,0.8009574117365479
182842457,38.978902,-76.1650711,1,turning_circle,,POINT (1549681.9851670873 478982.265413366),0.0,0.0,5.116139869353458e-05,5.116139869353458e-05,-1.330748147551242e-19,-1.330748147551242e-19,0.7900252246723621,0.7900252246723621
182842478,38.934771,-76.1624044,1,,,POINT (1550587.5037381493 462917.2605381169),0.0,0.0,4.316352418166063e-05,4.316352418166063e-05,-3.570108740581587e-19,-3.570108740581587e-19,0.7368397747997033,0.7368397747997033
182842502,38.9680402,-76.2984216,3,,,POINT (1511805.2100718569 474707.452387683),0.0006502188599583,0.0006502188599583,4.0316210190061765e-05,4.0316210190061765e-05,1.8463522992459122e-18,1.8463522992459122e-18,0.725609393356812,0.725609393356812
182842512,38.9706844,-76.2987958,3,,,POINT (1511691.4233269333 475669.6334843719),5.121643128174865e-05,5.121643128174865e-05,4.0663592414910774e-05,4.0663592414910774e-05,-1.8719298767659455e-18,-1.8719298767659455e-18,0.7320391600455008,0.7320391600455008
182842624,38.9834003,-76.2845579,1,turning_circle,,POINT (1515702.9854982034 480332.08247352333),0.0,0.0,4.120112407375225e-05,4.120112407375225e-05,8.808886482893214e-19,8.808886482893214e-19,0.716241531898157,0.716241531898157
182842697,39.1712983,-75.8916782,3,,,POINT (1626546.2298270522 549877.3317020143),0.004191211293223,0.004191211293223,3.0393366187678665e-05,3.0393366187678665e-05,0.0001270649089157,0.0001270649089157,0.8240743016488825,0.8240743016488825
182842710,39.1761213,-75.8920576,3,,,POINT (1626417.354934121 551632.5333094704),0.0034163986148581,0.0034163986148581,3.0062350278090903e-05,3.0062350278090903e-05,0.0011298413525053,0.0011298413525053,0.8220642943355935,0.8220642943355935
182842719,39.1843509,-75.8923815,4,,,POINT (1626289.1721902774 554628.5946308905),0.0481817756506908,0.0481817756506908,3.0451382661723055e-05,3.0451382661723055e-05,0.0111211078453746,0.0111211078453746,0.8413210697645013,0.8413210697645013
182842735,38.9885586,-76.1545748,3,,,POINT (1552633.1485509928 482526.5541065832),0.0049936020499704,0.0049936020499704,5.224828639666369e-05,5.224828639666369e-05,5.106207962496426e-18,5.106207962496426e-18,0.8000809065239873,0.8000809065239873
182842742,38.9894193,-76.1531872,3,,,POINT (1553024.6335795852 482843.66741130763),0.0011456393394721,0.0011456393394721,5.1818352858756e-05,5.1818352858756e-05,9.259256145572708e-20,9.259256145572708e-20,0.791138401250541,0.791138401250541
182842760,39.0208086,-76.0100575,3,,,POINT (1593581.1235094143 494684.43796377745),0.0260191782553418,0.0260191782553418,4.5729463142894663e-05,4.5729463142894663e-05,5.950770838895669e-13,5.950770838895669e-13,0.8214028952723621,0.8214028952723621
182842790,39.0470516,-76.0042869,3,,,POINT (1595116.2634140507 504259.62222199386),0.0218040002987625,0.0218040002987625,4.5480127709569135e-05,4.5480127709569135e-05,4.442608036748634e-13,4.442608036748634e-13,0.7759016892827038,0.7759016892827038
182842911,38.9672096,-76.2224757,1,,,POINT (1533400.0653327887 474579.88388501294),0.0,0.0,4.649663495393275e-05,4.649663495393275e-05,-1.9865970554048516e-18,-1.9865970554048516e-18,0.7615335949517387,0.7615335949517387
182843003,39.198773,-76.0604,1,,,POINT (1578611.9801879423 559347.154452325),0.0,0.0,2.796836190783609e-05,2.796836190783609e-05,1.5905597651095568e-18,1.5905597651095568e-18,0.6882135420982789,0.6882135420982789
182843010,39.1977481,-76.0572537,3,,,POINT (1579507.4494929416 558983.0748153086),0.0102647905912789,0.0102647905912789,2.8204909801979756e-05,2.8204909801979756e-05,1.1989225330215709e-17,1.1989225330215709e-17,0.6939358451349599,0.6939358451349599
182843054,38.9693054,-76.2785016,3,,,POINT (1517465.063647129 475212.3724879316),0.0343747614619336,0.0343747614619336,4.258035368738464e-05,4.258035368738464e-05,-1.0301043415534503e-17,-1.0301043415534503e-17,0.760052534946783,0.760052534946783
182843151,38.9327317,-76.3573166,3,,,POINT (1495151.1303941493 461725.0516045511),0.0028585991485268,0.0028585991485268,3.2694335605732484e-05,3.2694335605732484e-05,1.7368558498049677e-18,1.7368558498049677e-18,0.7837718559638291,0.7837718559638291
182843211,38.9281548,-76.1684413,1,turning_circle,,POINT (1548892.3080944696 460492.03609763924),0.0,0.0,4.166013429505735e-05,4.166013429505735e-05,7.8371196865866e-19,7.8371196865866e-19,0.7166161718366874,0.7166161718366874
182843234,38.9587543,-76.2068884,3,,,POINT (1537858.4980466668 471538.6788022614),0.0230983642752259,0.0230983642752259,4.8909095922889046e-05,4.8909095922889046e-05,7.872829928401748e-18,7.872829928401748e-18,0.8046953078613609,0.8046953078613609
182843253,38.9766202,-76.3003763,3,,,POINT (1511225.5165639406 477827.96346641105),0.0973974830078819,0.0973974830078819,4.18666100793903e-05,4.18666100793903e-05,8.248962192546026e-18,8.248962192546026e-18,0.7793415046440502,0.7793415046440502
182843338,38.8755936,-76.3606545,3,,,POINT (1494347.3898104727 440909.2551952165),0.0022856974011765,0.0022856974011765,2.705552255136844e-05,2.705552255136844e-05,2.1540159709860593e-18,2.1540159709860593e-18,0.7320519177787329,0.7320519177787329
182843342,38.8759966,-76.3637296,3,,,POINT (1493470.9396054125 441049.90664138907),0.0005729017473503,0.0005729017473503,2.685951026071704e-05,2.685951026071704e-05,8.620785483072833e-19,8.620785483072833e-19,0.7296393125316549,0.7296393125316549
182843379,38.9319998,-76.261962,3,,,POINT (1522277.2230048256 461663.62718744995),0.0011405505273897,0.0011405505273897,3.5268583998203205e-05,3.5268583998203205e-05,-1.2983788789944597e-18,-1.2983788789944597e-18,0.6502245848001476,0.6502245848001476
182843420,38.9701291,-76.331932,3,,,POINT (1502272.2118525528 475396.74320806033),0.0125066585464546,0.0125066585464546,3.8005139766852625e-05,3.8005139766852625e-05,1.8163038919277532e-18,1.8163038919277532e-18,0.8059076901429694,0.8059076901429694
182843458,38.868409,-76.3655522,1,,,POINT (1492971.2851241063 438282.98131004075),0.0,0.0,2.6384269486339534e-05,2.6384269486339534e-05,2.0649238284809568e-19,2.0649238284809568e-19,0.736001801287791,0.736001801287791
182843594,39.226485,-75.8698021,3,,,POINT (1632499.0058859813 570052.1075811008),0.0044090452813989,0.0044090452813989,2.5571253855363095e-05,2.5571253855363095e-05,0.0280835779929852,0.0280835779929852,0.8104820007320654,0.8104820007320654
182843639,39.0009545,-76.3116915,3,,,POINT (1507942.0287201782 486665.93105121714),0.0254127067637699,0.0254127067637699,3.72704402913483e-05,3.72704402913483e-05,1.2454753902403392e-17,1.2454753902403392e-17,0.7403716975281959,0.7403716975281959
182843842,39.09691,-76.0693183,3,,,POINT (1576462.8946813908 522222.8182979243),0.0158515675593154,0.0158515675593154,4.2036813699185846e-05,4.2036813699185846e-05,2.2438360552203625e-18,2.2438360552203625e-18,0.7524346640829935,0.7524346640829935
182843922,38.9912145,-76.1109928,1,,,POINT (1565010.8648581393 483611.478101565),0.0,0.0,4.9062816495975966e-05,4.9062816495975966e-05,-2.8426176358267533e-18,-2.8426176358267533e-18,0.7521885703951497,0.7521885703951497
182843934,39.0374425,-76.3040311,3,,,POINT (1510017.65675628 499971.24620246066),0.005145609791531,0.005145609791531,3.2089086623904966e-05,3.2089086623904966e-05,-3.2266649446123264e-18,-3.2266649446123264e-18,0.6805241246477085,0.6805241246477085
182843940,39.217261,-75.758535,1,,,POINT (1664062.836862311 567102.2432295657),0.0,0.0,2.2127399030175164e-05,2.2127399030175164e-05,4.761419280759897e-09,4.761419280759897e-09,0.8379126432917631,0.8379126432917631
182843960,39.0616217,-76.0744426,1,turning_circle,,POINT (1575138.9660368538 509356.26368610025),0.0,0.0,4.59808372897025e-05,4.59808372897025e-05,-9.618964272076493e-19,-9.618964272076493e-19,0.7498466633253643,0.7498466633253643
182843971,38.9203931,-76.1695542,1,turning_loop,,POINT (1548601.4385924165 457662.45732784),0.0,0.0,3.917515925552033e-05,3.917515925552033e-05,-7.5280811413767185e-19,-7.5280811413767185e-19,0.6870698617216676,0.6870698617216676
182843991,38.8507672,-76.3697464,3,,,POINT (1491821.507030081 431849.7864360574),0.0114040278768408,0.0114040278768408,2.503930732380569e-05,2.503930732380569e-05,9.13826806065273e-19,9.13826806065273e-19,0.7432219392156271,0.7432219392156271
182844021,39.1651045,-75.9877598,1,,,POINT (1599333.0146158978 547305.1880356171),0.0,0.0,3.392580043978291e-05,3.392580043978291e-05,1.1361744708053727e-13,1.1361744708053727e-13,0.7713314797831479,0.7713314797831479
182844106,39.2203665,-75.9761234,3,,,POINT (1602406.386155433 567468.3847102005),0.0163650451139606,0.0163650451139606,2.942527393060669e-05,2.942527393060669e-05,2.3770887536150414e-11,2.3770887536150414e-11,0.798751702747215,0.798751702747215
182844116,39.2203682,-75.9726054,1,,,POINT (1603403.0147511966 567480.2016029995),0.0,0.0,2.916506800809524e-05,2.916506800809524e-05,2.3640865402683113e-12,2.3640865402683113e-12,0.7895213366511182,0.7895213366511182
182844123,38.9236298,-76.1832124,1,turning_circle,,POINT (1544705.1450893078 458806.1583198672),0.0,0.0,3.909541903786266e-05,3.909541903786266e-05,1.3868521546988437e-18,1.3868521546988437e-18,0.6741715991391279,0.6741715991391279
182844176,39.2137006,-76.0264863,3,,,POINT (1588164.6189404223 564884.5414938779),0.0014604890676721,0.0014604890676721,2.786939171310328e-05,2.786939171310328e-05,1.9445913522846957e-18,1.9445913522846957e-18,0.7116613913362422,0.7116613913362422
182844185,39.1631433,-75.8557097,3,,,POINT (1636780.1032401163 547033.1609706782),0.0073974912156433,0.0073974912156433,2.8687097224137864e-05,2.8687097224137864e-05,0.0011893166207898,0.0011893166207898,0.832141837179989,0.832141837179989
182844240,38.9644173,-76.2061828,3,,,POINT (1538041.1988221253 473602.8260705845),0.0203752752677987,0.0203752752677987,4.929903984451855e-05,4.929903984451855e-05,-1.5526365546233954e-18,-1.5526365546233954e-18,0.7806944373670884,0.7806944373670884
182844245,38.9661462,-76.2042524,1,,,POINT (1538584.5698535992 474237.2517229954),0.0,0.0,4.868814234204391e-05,4.868814234204391e-05,3.935529041106785e-19,3.935529041106785e-19,0.7635539395487064,0.7635539395487064
182844255,39.0547448,-76.084537,3,,,POINT (1572297.950777157 506822.84926766343),0.0276498142173201,0.0276498142173201,4.7897859373466776e-05,4.7897859373466776e-05,8.67043992740527e-18,8.67043992740527e-18,0.7717573987345607,0.7717573987345607
182844331,39.0508451,-76.1399319,1,turning_circle,,POINT (1556581.3238953166 505249.62644309946),0.0,0.0,4.520166035569565e-05,4.520166035569565e-05,1.3385789149791728e-18,1.3385789149791728e-18,0.7199239380368764,0.7199239380368764
182844350,38.9676242,-76.2408702,3,,,POINT (1528168.9977050282 474686.859903894),0.0371192727266758,0.0371192727266758,4.631684346390516e-05,4.631684346390516e-05,-6.683468485752201e-18,-6.683468485752201e-18,0.7993644957701725,0.7993644957701725
182844366,38.9664509,-76.2415167,1,,,POINT (1527988.7400745957 474258.0269904457),0.0,0.0,4.601443422092048e-05,4.601443422092048e-05,-4.266487679284073e-19,-4.266487679284073e-19,0.7906778341874336,0.7906778341874336
182844388,39.1432202,-75.9844676,3,,,POINT (1600355.0762909201 539345.3727091574),0.0587933441621065,0.0587933441621065,3.793936052975125e-05,3.793936052975125e-05,3.741772168016397e-13,3.741772168016397e-13,0.836656772720339,0.836656772720339
182844412,39.040801,-76.0656636,1,turning_circle,,POINT (1577709.2214528134 501798.9497756502),0.0,0.0,4.908206833065092e-05,4.908206833065092e-05,2.7478937386001555e-19,2.7478937386001555e-19,0.7826611847679624,0.7826611847679624
182844456,39.1948883,-76.0589751,3,,,POINT (1579030.3603943107 557936.4920097833),0.0022901295923451,0.0022901295923451,2.7929721376206623e-05,2.7929721376206623e-05,-3.6552471652971614e-19,-3.6552471652971614e-19,0.6801754620751763,0.6801754620751763
182844461,39.1957007,-76.0584471,3,,,POINT (1579176.9440701313 558233.9138651761),0.0045764836144354,0.0045764836144354,2.8008689743120573e-05,2.8008689743120573e-05,-1.3009877369875033e-18,-1.3009877369875033e-18,0.6840550568036977,0.6840550568036977
182844465,39.1960374,-76.0582286,3,,,POINT (1579237.6012581666 558357.1799504315),0.0057157208999974,0.0057157208999974,2.8041444174923053e-05,2.8041444174923053e-05,-2.1095285641279205e-19,-2.1095285641279205e-19,0.6856988294964322,0.6856988294964322
182844469,39.1965687,-76.0579127,3,,,POINT (1579325.1290536837 558551.6050514233),0.0068549581855594,0.0068549581855594,2.809237754903235e-05,2.809237754903235e-05,-3.779237153995541e-18,-3.779237153995541e-18,0.6882340717590567,0.6882340717590567
182844483,39.1971925,-76.0576026,3,,,POINT (1579410.6640437518 558779.702341101),0.0091294930312001,0.0091294930312001,2.8150871833727204e-05,2.8150871833727204e-05,1.7918960802833416e-18,1.7918960802833416e-18,0.6912589143758435,0.6912589143758435
182844505,39.2050625,-76.0537017,4,,,POINT (1580486.4319972366 561657.4227510437),0.0187629426137944,0.0187629426137944,2.8911729617815744e-05,2.8911729617815744e-05,2.733252394847279e-14,2.733252394847279e-14,0.7333993218256312,0.7333993218256312
182844507,39.2052827,-76.0536457,3,,,POINT (1580501.4687364001 561737.7850238302),0.0040147444226209,0.0040147444226209,2.891004601357175e-05,2.891004601357175e-05,5.6386094433150784e-14,5.6386094433150784e-14,0.7337630714593489,0.7337630714593489
182844515,39.036529,-76.3031782,1,,,POINT (1510262.4501979537 499640.3993122732),0.0,0.0,3.191071453926323e-05,3.191071453926323e-05,-9.51043597426915e-19,-9.51043597426915e-19,0.6691028429493592,0.6691028429493592
182844517,39.0373246,-76.3030548,3,,,POINT (1510295.2884387653 499930.42288166593),0.0022901295923451,0.0022901295923451,3.200173747826229e-05,3.200173747826229e-05,-2.9923610896050398e-18,-2.9923610896050398e-18,0.6756776406931427,0.6756776406931427
182844525,39.1787463,-75.9527906,3,,,POINT (1609190.360212756 552385.3225673585),0.0592984498000999,0.0592984498000999,3.334427326909941e-05,3.334427326909941e-05,7.57899616231987e-10,7.57899616231987e-10,0.8303861282924893,0.8303861282924893
182844578,39.2038359,-75.9296176,3,,,POINT (1615651.8553601736 561599.078483923),0.042846156182209,0.042846156182209,3.052724257373954e-05,3.052724257373954e-05,6.52691941757695e-07,6.52691941757695e-07,0.8346044022512648,0.8346044022512648
182844722,38.926388,-76.298415,3,,,POINT (1511923.6704979239 459538.10293626),0.0045751703726077,0.0045751703726077,3.457882403793381e-05,3.457882403793381e-05,3.4301735429079642e-19,3.4301735429079642e-19,0.6897727277401698,0.6897727277401698
182844739,38.9611148,-76.1996567,1,turning_circle,,POINT (1539907.2722750276 472416.2935733836),0.0,0.0,4.8595331980788107e-05,4.8595331980788107e-05,1.169912998611014e-18,1.169912998611014e-18,0.7678818606023128,0.7678818606023128
182844763,38.9825646,-76.3109263,3,,,POINT (1508210.03985481 479970.0655748974),0.0653587325246499,0.0653587325246499,4.017584641644107e-05,4.017584641644107e-05,1.1988907948103377e-18,1.1988907948103377e-18,0.7691813607835016,0.7691813607835016
182844841,39.1085357,-75.8381555,3,,,POINT (1642010.1874400538 527208.6112539797),0.005725406058477,0.005725406058477,2.9546066751829617e-05,2.9546066751829617e-05,1.1578812661017002e-05,1.1578812661017002e-05,0.8421847355568226,0.8421847355568226
182844886,39.112567,-75.825782,3,,,POINT (1645502.1207184226 528721.6724996855),0.0046547035808,0.0046547035808,2.85782638873021e-05,2.85782638873021e-05,1.23948149353377e-07,1.23948149353377e-07,0.8395701463098675,0.8395701463098675
182844994,39.210872,-76.0363246,3,,,POINT (1585388.06200678 563824.777012372),0.004553830192907,0.004553830192907,2.8384664440546333e-05,2.8384664440546333e-05,5.08817079928606e-16,5.08817079928606e-16,0.7173722577486119,0.7173722577486119
182845004,39.2134406,-76.0323613,3,,,POINT (1586501.0910909022 564772.1505368376),0.0028006523528779,0.0028006523528779,2.8046997169993857e-05,2.8046997169993857e-05,4.0191096913260534e-18,4.0191096913260534e-18,0.716260476024727,0.716260476024727
182845060,39.0516547,-75.949834,3,,,POINT (1610560.9258756132 506109.29419754416),0.0133035501030484,0.0133035501030484,3.928722271478803e-05,3.928722271478803e-05,4.06590589282065e-11,4.06590589282065e-11,0.7838319334640741,0.7838319334640741
182845068,39.2479558,-75.8627108,3,,,POINT (1634410.3186749937 577896.6951842111),0.006126355204008,0.006126355204008,2.5252482770494193e-05,2.5252482770494193e-05,0.0005683336363166,0.0005683336363166,0.8375128908243995,0.8375128908243995
182845094,39.2026929,-75.8630197,3,,,POINT (1634528.1669317435 561410.9664522137),0.0046723502678602,0.0046723502678602,2.7183636160437883e-05,2.7183636160437883e-05,0.1082934883136861,0.1082934883136861,0.8340128446984049,0.8340128446984049
182845147,39.2394624,-75.8716782,3,,,POINT (1631909.1466751115 574771.8865873526),0.0119664236895693,0.0119664236895693,2.602446815640052e-05,2.602446815640052e-05,0.0150877130245052,0.0150877130245052,0.8346989723251853,0.8346989723251853
182845156,39.2474098,-75.8632081,4,,,POINT (1634271.9687038497 577696.0879026066),0.0094019086328413,0.0094019086328413,2.529712119679476e-05,2.529712119679476e-05,0.0051205085006326,0.0051205085006326,0.8371831639948586,0.8371831639948586
182845211,39.1958348,-75.7597469,3,,,POINT (1663825.5268442947 559294.3612500696),0.0017180486211371,0.0017180486211371,2.2822956666904796e-05,2.2822956666904796e-05,1.887632432287288e-06,1.887632432287288e-06,0.8497270754682981,0.8497270754682981
182845254,39.1941856,-75.8237514,3,,,POINT (1645695.223353191 558453.6548446069),0.0127679115925601,0.0127679115925601,2.607693087901116e-05,2.607693087901116e-05,0.0011121120715142,0.0011121120715142,0.8394771795651709,0.8394771795651709
182845260,39.1944448,-75.8195755,3,,,POINT (1646877.430969543 558563.3297979124),0.0116506711076127,0.0116506711076127,2.584020499280098e-05,2.584020499280098e-05,0.0005635851541055,0.0005635851541055,0.839024586722698,0.839024586722698
182845267,39.1950483,-75.8088126,3,,,POINT (1649924.6983353656 558822.7418875914),0.0094372020069618,0.0094372020069618,2.525729195497169e-05,2.525729195497169e-05,0.0001509889815986,0.0001509889815986,0.8398283563091307,0.8398283563091307
182845296,39.1883832,-75.8484139,3,,,POINT (1638732.6439951458 556251.3421042754),0.0301270807701178,0.0301270807701178,2.761551894381499e-05,2.761551894381499e-05,0.0520769289207974,0.0520769289207974,0.8393926859053951,0.8393926859053951
182845306,39.1489073,-75.9817422,3,,,POINT (1601104.9071980657 541425.1991693268),0.1000033651821835,0.1000033651821835,3.741319516984774e-05,3.741319516984774e-05,1.378094922903766e-12,1.378094922903766e-12,0.837360928361172,0.837360928361172
182845316,39.1486082,-75.9789334,4,traffic_signals,5848,POINT (1601902.6489794275 541325.1655148731),0.1066462348125634,0.1066462348125634,3.726853836597634e-05,3.726853836597634e-05,2.1276250885074182e-11,2.1276250885074182e-11,0.8400637033120887,0.8400637033120887
182845324,39.1490677,-75.9710434,3,,,POINT (1604138.2275551746 541517.6370907929),0.0259105074940965,0.0259105074940965,3.649216168105367e-05,3.649216168105367e-05,1.1143999105183967e-10,1.1143999105183967e-10,0.8283491752773365,0.8283491752773365
182845333,39.1514729,-75.9648529,3,,,POINT (1605883.7981544624 542413.4466341753),0.0192226593311166,0.0192226593311166,3.5819245931816026e-05,3.5819245931816026e-05,1.4075672011215991e-11,1.4075672011215991e-11,0.8213952102817667,0.8213952102817667
182845344,39.1721373,-75.9198393,3,,,POINT (1618559.2421723465 550087.1932589385),0.0190464386933572,0.0190464386933572,3.249813486678306e-05,3.249813486678306e-05,2.49005415702661e-09,2.49005415702661e-09,0.8369350109539506,0.8369350109539506
182845350,39.1730576,-75.9178238,4,,,POINT (1619126.6357694333 550429.1292027937),0.0356496730438237,0.0356496730438237,3.235490603558129e-05,3.235490603558129e-05,2.2310808975044013e-08,2.2310808975044013e-08,0.8426346502738103,0.8426346502738103
182845362,39.1787031,-75.9064178,3,,,POINT (1622335.4064365851 552523.7250306437),0.0449376579481088,0.0449376579481088,3.144630788014745e-05,3.144630788014745e-05,0.0013286971457916,0.0013286971457916,0.8295740117635214,0.8295740117635214
182845365,39.1821732,-75.9002541,3,,,POINT (1624067.3415953477 553808.5078597203),0.0432146846701177,0.0432146846701177,3.095425201921833e-05,3.095425201921833e-05,0.0055846326666573,0.0055846326666573,0.8341042759456346,0.8341042759456346
182845378,39.1849914,-75.8853129,3,,,POINT (1628289.824002279 554886.2488242697),0.0415066495179171,0.0415066495179171,2.994038621023155e-05,2.994038621023155e-05,0.0254316191331145,0.0254316191331145,0.8365892635004073,0.8365892635004073
182845406,38.9614322,-76.1985586,1,turning_circle,,POINT (1540218.4882648285 472534.6264551563),0.0,0.0,4.880334506640201e-05,4.880334506640201e-05,1.7237835932355453e-18,1.7237835932355453e-18,0.7724984921802757,0.7724984921802757
182845410,38.9494634,-76.3544898,1,,,POINT (1495912.1374645215 467824.28296928614),0.0,0.0,3.443176224638771e-05,3.443176224638771e-05,-8.018612612155149e-19,-8.018612612155149e-19,0.7976037969409203,0.7976037969409203
182845414,38.9510174,-76.3540379,4,,,POINT (1496036.6474578914 468391.14799943066),0.0028623747187815,0.0028623747187815,3.4643022955699794e-05,3.4643022955699794e-05,-5.048185927076584e-19,-5.048185927076584e-19,0.80305734351821,0.80305734351821
182845416,38.9517235,-76.3538045,1,,,POINT (1496101.2017511395 468648.7745068129),0.0,0.0,3.454603146691486e-05,3.454603146691486e-05,-1.2993256532967951e-18,-1.2993256532967951e-18,0.7968497631491542,0.7968497631491542
182845423,38.9758022,-76.2662647,3,,,POINT (1520925.0769328363 477606.1851721455),0.0011456393394721,0.0011456393394721,4.4272155776930654e-05,4.4272155776930654e-05,-4.3051115977211755e-18,-4.3051115977211755e-18,0.6809234402038675,0.6809234402038675
182845424,38.975087,-76.2657202,1,,,POINT (1521081.9627973111 477346.95954710187),0.0,0.0,4.409181555511879e-05,4.409181555511879e-05,1.2900495369558213e-18,1.2900495369558213e-18,0.6767875845981861,0.6767875845981861
