home,work,flow,home_node,work_node
24005490301,24510240400,10.0,1453372551.0,11528592710.0
24005490301,24510260201,10.0,1453372551.0,49512504.0
24005490301,24510260605,50.0,1453372551.0,49388215.0
24005490301,24510260700,10.0,1453372551.0,833223867.0
24005490301,24510260900,10.0,1453372551.0,49483868.0
24005490301,24510270803,20.0,1453372551.0,49427603.0
24005490301,24510270805,35.0,1453372551.0,49485092.0
24005490301,24510271300,45.0,1453372551.0,49379842.0
24005490301,24510271700,15.0,1453372551.0,49525768.0
24005490301,24510280102,20.0,1453372551.0,49498863.0
24005490302,24003706500,10.0,37632181.0,102591787.0
24005490302,24003740102,4.0,37632181.0,102570587.0
24005490302,24003750801,10.0,37632181.0,102629671.0
24005490302,24003751102,20.0,37632181.0,102561687.0
24005490302,24005401102,10.0,37632181.0,2829421925.0
24005490302,24005401200,10.0,37632181.0,37426938.0
24005490302,24005401506,10.0,37632181.0,37687560.0
24005490302,24005402201,10.0,37632181.0,37647907.0
24005490302,24005402303,10.0,37632181.0,37723015.0
24005490302,24005402407,20.0,37632181.0,2350050564.0
24005490302,24005402603,4.0,37632181.0,37680261.0
24005490302,24005403500,10.0,37632181.0,37721828.0
24005490302,24005404101,40.0,37632181.0,37876366.0
24005490302,24005404202,20.0,37632181.0,1446351306.0
24005490302,24005404404,10.0,37632181.0,37452237.0
24005490302,24005404600,4.0,37632181.0,37480136.0
24005490302,24005407001,10.0,37632181.0,37727109.0
24005490302,24005408400,45.0,37632181.0,37285916.0
24005490302,24005408505,55.0,37632181.0,37670250.0
24005490302,24005408800,25.0,37632181.0,37562302.0
24005490302,24005410100,10.0,37632181.0,37749749.0
24005490302,24005420200,10.0,37632181.0,37331602.0
24005490302,24005420301,10.0,37632181.0,37800244.0
24005490302,24005440701,20.0,37632181.0,973408154.0
24005490302,24005451200,15.0,37632181.0,37902756.0
24005490302,24005451702,10.0,37632181.0,37865128.0
24005490302,24005451801,10.0,37632181.0,9977913570.0
24005490302,24005452400,10.0,37632181.0,3110696133.0
24005490302,24005490301,25.0,37632181.0,1453372551.0
24005490302,24005490302,280.0,37632181.0,37632181.0
24005490302,24005490500,20.0,37632181.0,37915722.0
24005490302,24005490601,10.0,37632181.0,37771710.0
24005490302,24005490605,80.0,37632181.0,37291953.0
24005490302,24005490703,35.0,37632181.0,37747885.0
24005490302,24005490900,155.0,37632181.0,37787426.0
24005490302,24005491000,15.0,37632181.0,37627078.0
24005490302,24005491201,25.0,37632181.0,37795512.0
24005490302,24005491202,10.0,37632181.0,37638302.0
24005490302,24005491600,20.0,37632181.0,37824015.0
24005490302,24005492101,20.0,37632181.0,37675962.0
24005490302,24013505102,15.0,37632181.0,103005434.0
24005490302,24013507801,25.0,37632181.0,102947201.0
24005490302,24025306500,10.0,37632181.0,4719600329.0
24005490302,24027603004,4.0,37632181.0,37124749.0
24005490302,24027605402,25.0,37632181.0,1599064071.0
24005490302,24027606706,10.0,37632181.0,37053838.0
24005490302,24027606707,25.0,37632181.0,37186145.0
24005490302,24027606901,10.0,37632181.0,847712940.0
24005490302,24027606904,10.0,37632181.0,37202666.0
24005490302,24027606907,10.0,37632181.0,37170474.0
24005490302,24510010100,10.0,37632181.0,49455547.0
24005490302,24510020300,10.0,37632181.0,2303798813.0
24005490302,24510030200,10.0,37632181.0,49512386.0
24005490302,24510040100,30.0,37632181.0,288278897.0
24005490302,24510070100,30.0,37632181.0,49544215.0
24005490302,24510070400,25.0,37632181.0,49576859.0
24005490302,24510080500,10.0,37632181.0,1391865108.0
24005490302,24510110200,30.0,37632181.0,424631022.0
24005490302,24510120400,10.0,37632181.0,49486810.0
24005490302,24510180100,10.0,37632181.0,49482339.0
24005490302,24510210200,10.0,37632181.0,49463570.0
24005490302,24510220100,10.0,37632181.0,49456207.0
24005490302,24510250103,10.0,37632181.0,49496830.0
24005490302,24510260303,10.0,37632181.0,2291312399.0
24005490302,24510260501,10.0,37632181.0,49493831.0
24005490302,24510271200,20.0,37632181.0,49567628.0
24005490302,24510271700,10.0,37632181.0,49525768.0
24005490302,24510271801,15.0,37632181.0,49521651.0
24005490302,24510280101,10.0,37632181.0,49497537.0
24005490302,24510280500,20.0,37632181.0,49503976.0
24005490400,24003730502,4.0,37700424.0,102601086.0
24005490400,24003751102,4.0,37700424.0,102561687.0
24005490400,24005400100,4.0,37700424.0,37376780.0
24005490400,24005402603,20.0,37700424.0,37680261.0
24005490400,24005403402,10.0,37700424.0,37561313.0
24005490400,24005403602,4.0,37700424.0,37692582.0
24005490400,24005403702,4.0,37700424.0,37700701.0
24005490400,24005403803,10.0,37700424.0,37838375.0
24005490400,24005404202,4.0,37700424.0,1446351306.0
24005490400,24005404900,4.0,37700424.0,37548968.0
24005490400,24005407001,10.0,37700424.0,37727109.0
24005490400,24005408100,10.0,37700424.0,37725433.0
24005490400,24005408400,35.0,37700424.0,37285916.0
24005490400,24005408704,20.0,37700424.0,37560705.0
24005490400,24005408800,4.0,37700424.0,37562302.0
24005490400,24005440600,4.0,37700424.0,968909737.0
24005490400,24005440701,4.0,37700424.0,973408154.0
24005490400,24005490100,4.0,37700424.0,37643163.0
24005490400,24005490200,15.0,37700424.0,37613113.0
24005490400,24005490301,15.0,37700424.0,1453372551.0
24005490400,24005490400,65.0,37700424.0,37700424.0
24005490400,24005490605,20.0,37700424.0,37291953.0
24005490400,24005490703,4.0,37700424.0,37747885.0
24005490400,24005491100,15.0,37700424.0,37848684.0
24005490400,24005491201,40.0,37700424.0,37795512.0
24005490400,24005492500,4.0,37700424.0,367082129.0
24005490400,24013505203,4.0,37700424.0,102694892.0
24005490400,24025306500,4.0,37700424.0,4719600329.0
24005490400,24027605102,4.0,37700424.0,37186575.0
24005490400,24027605602,15.0,37700424.0,37251416.0
24005490400,24027606707,4.0,37700424.0,37186145.0
24005490400,24510020300,4.0,37700424.0,2303798813.0
24005490400,24510030200,10.0,37700424.0,49512386.0
24005490400,24510040100,95.0,37700424.0,288278897.0
24005490400,24510040200,30.0,37700424.0,49478028.0
24005490400,24510060400,25.0,37700424.0,49525674.0
24005490400,24510070400,25.0,37700424.0,49576859.0
24005490400,24510080102,4.0,37700424.0,49464877.0
24005490400,24510110200,30.0,37700424.0,424631022.0
24005490400,24510120100,4.0,37700424.0,49457489.0
24005490400,24510120202,10.0,37700424.0,49484027.0
24005490400,24510120400,10.0,37700424.0,49486810.0
24005490400,24510120700,10.0,37700424.0,49555808.0
24005490400,24510130600,4.0,37700424.0,49458374.0
24005490400,24510130804,10.0,37700424.0,49539651.0
24005490400,24510210200,4.0,37700424.0,49463570.0
24005490400,24510220100,4.0,37700424.0,49456207.0
24005490400,24510230300,4.0,37700424.0,5077988978.0
24005490400,24510240100,4.0,37700424.0,753313420.0
24005490400,24510250206,4.0,37700424.0,2828156052.0
24005490400,24510260605,4.0,37700424.0,49388215.0
24005490400,24510270805,4.0,37700424.0,49485092.0
24005490400,24510271200,4.0,37700424.0,49567628.0
24005490400,24510271300,15.0,37700424.0,49379842.0
24005490400,24510271501,10.0,37700424.0,1399419021.0
24005490400,24510271503,10.0,37700424.0,49383087.0
24005490400,24510271700,15.0,37700424.0,49525768.0
24005490400,24510272006,4.0,37700424.0,49469185.0
24005490500,24003706302,15.0,37915722.0,102639717.0
24005490500,24003740500,10.0,37915722.0,498675923.0
24005490500,24003740800,10.0,37915722.0,3412132820.0
24005490500,24003751200,4.0,37915722.0,33154781.0
24005490500,24003751600,4.0,37915722.0,102650729.0
24005490500,24003980000,10.0,37915722.0,7386174054.0
24005490500,24005401506,20.0,37915722.0,37687560.0
24005490500,24005402407,10.0,37915722.0,2350050564.0
24005490500,24005403401,15.0,37915722.0,1217795668.0
24005490500,24005403602,4.0,37915722.0,37692582.0
24005490500,24005403702,15.0,37915722.0,37700701.0
24005490500,24005403802,15.0,37915722.0,37711240.0
24005490500,24005408100,4.0,37915722.0,37725433.0
24005490500,24005408200,10.0,37915722.0,37656408.0
24005490500,24005408302,10.0,37915722.0,37778775.0
24005490500,24005408400,40.0,37915722.0,37285916.0
24005490500,24005408505,15.0,37915722.0,37670250.0
24005490500,24005408507,15.0,37915722.0,37613400.0
24005490500,24005408704,20.0,37915722.0,37560705.0
24005490500,24005408800,10.0,37915722.0,37562302.0
24005490500,24005430400,4.0,37915722.0,37358646.0
24005490500,24005440100,10.0,37915722.0,37675987.0
24005490500,24005440600,10.0,37915722.0,968909737.0
24005490500,24005452000,15.0,37915722.0,37018241.0
24005490500,24005490301,30.0,37915722.0,1453372551.0
24005490500,24005490500,160.0,37915722.0,37915722.0
24005490500,24005490605,15.0,37915722.0,37291953.0
24005490500,24005490703,65.0,37915722.0,37747885.0
24005490500,24005490900,10.0,37915722.0,37787426.0
24005490500,24005491000,15.0,37915722.0,37627078.0
24005490500,24005491100,15.0,37915722.0,37848684.0
24005490500,24005491201,10.0,37915722.0,37795512.0
24005490500,24027601105,10.0,37915722.0,37227399.0
24005490500,24027601203,10.0,37915722.0,37184200.0
24005490500,24027605402,10.0,37915722.0,1599064071.0
24005490500,24027605602,20.0,37915722.0,37251416.0
24005490500,24027606707,15.0,37915722.0,37186145.0
24005490500,24510030200,30.0,37915722.0,49512386.0
24005490500,24510040100,145.0,37915722.0,288278897.0
24005490500,24510040200,20.0,37915722.0,49478028.0
24005490500,24510060400,85.0,37915722.0,49525674.0
24005490500,24510070400,40.0,37915722.0,49576859.0
24005490500,24510090500,10.0,37915722.0,49490930.0
24005490500,24510110200,25.0,37915722.0,424631022.0
24005490500,24510120202,40.0,37915722.0,49484027.0
24005490500,24510120300,10.0,37915722.0,49486828.0
24005490500,24510130805,10.0,37915722.0,49468727.0
24005490500,24510140100,4.0,37915722.0,49543571.0
24005490500,24510170100,10.0,37915722.0,49379105.0
24005490500,24510220100,10.0,37915722.0,49456207.0
24005490500,24510230300,20.0,37915722.0,5077988978.0
24005490500,24510240200,15.0,37915722.0,1192699909.0
24005490500,24510250103,10.0,37915722.0,49496830.0
24005490500,24510260605,10.0,37915722.0,49388215.0
24005490500,24510260900,15.0,37915722.0,49483868.0
24005490500,24510270803,15.0,37915722.0,49427603.0
24005490500,24510271002,10.0,37915722.0,49462655.0
24005490500,24510271200,30.0,37915722.0,49567628.0
24005490500,24510271300,10.0,37915722.0,49379842.0
24005490500,24510271501,30.0,37915722.0,1399419021.0
24005490500,24510280102,10.0,37915722.0,49498863.0
24005490500,24510280500,60.0,37915722.0,49503976.0
24005490601,24003740102,4.0,37771710.0,102570587.0
24005490601,24003751102,4.0,37771710.0,102561687.0
24005490601,24003751200,35.0,37771710.0,33154781.0
24005490601,24005401102,10.0,37771710.0,2829421925.0
24005490601,24005401504,10.0,37771710.0,37309778.0
24005490601,24005402603,4.0,37771710.0,37680261.0
24005490601,24005403402,4.0,37771710.0,37561313.0
24005490601,24005403500,4.0,37771710.0,37721828.0
24005490601,24005403602,4.0,37771710.0,37692582.0
24005490601,24005404900,10.0,37771710.0,37548968.0
24005490601,24005408100,4.0,37771710.0,37725433.0
24005490601,24005408302,10.0,37771710.0,37778775.0
24005490601,24005408400,20.0,37771710.0,37285916.0
24005490601,24005408502,4.0,37771710.0,393384647.0
24005490601,24005408503,4.0,37771710.0,37873819.0
24005490601,24005408505,4.0,37771710.0,37670250.0
24005490601,24005408507,4.0,37771710.0,37613400.0
24005490601,24005408800,10.0,37771710.0,37562302.0
24005490601,24005411302,4.0,37771710.0,37633945.0
24005490601,24005411406,10.0,37771710.0,37816597.0
24005490601,24005430400,4.0,37771710.0,37358646.0
24005490601,24005430800,4.0,37771710.0,37657650.0
24005490601,24005440701,4.0,37771710.0,973408154.0
24005490601,24005450100,4.0,37771710.0,37278660.0
24005490601,24005450300,4.0,37771710.0,37880438.0
24005490601,24005451401,4.0,37771710.0,821885876.0
24005490601,24005451600,4.0,37771710.0,602422303.0
24005490601,24005452400,4.0,37771710.0,3110696133.0
24005490601,24005490301,30.0,37771710.0,1453372551.0
24005490601,24005490302,20.0,37771710.0,37632181.0
24005490601,24005490400,10.0,37771710.0,37700424.0
24005490601,24005490500,4.0,37771710.0,37915722.0
24005490601,24005490601,75.0,37771710.0,37771710.0
24005490601,24005490602,4.0,37771710.0,37838742.0
24005490601,24005490603,4.0,37771710.0,1333100283.0
24005490601,24005490605,40.0,37771710.0,37291953.0
24005490601,24005490900,10.0,37771710.0,37787426.0
24005490601,24005491000,4.0,37771710.0,37627078.0
24005490601,24005491100,4.0,37771710.0,37848684.0
24005490601,24027601103,4.0,37771710.0,37192024.0
24005490601,24027601104,4.0,37771710.0,1030342918.0
24005490601,24027605104,4.0,37771710.0,4783562110.0
24005490601,24027606707,4.0,37771710.0,37186145.0
24005490601,24035810800,4.0,37771710.0,182820370.0
24005490601,24510020300,4.0,37771710.0,2303798813.0
24005490601,24510030200,4.0,37771710.0,49512386.0
24005490601,24510040100,125.0,37771710.0,288278897.0
24005490601,24510040200,4.0,37771710.0,49478028.0
24005490601,24510060400,45.0,37771710.0,49525674.0
24005490601,24510070400,4.0,37771710.0,49576859.0
24005490601,24510080800,10.0,37771710.0,49494787.0
24005490601,24510110100,4.0,37771710.0,49469482.0
24005490601,24510110200,10.0,37771710.0,424631022.0
24005490601,24510120202,15.0,37771710.0,49484027.0
24005490601,24510120600,4.0,37771710.0,49522280.0
24005490601,24510130600,4.0,37771710.0,49458374.0
24005490601,24510130806,4.0,37771710.0,49474043.0
24005490601,24510140100,4.0,37771710.0,49543571.0
24005490601,24510151300,4.0,37771710.0,49473490.0
24005490601,24510170100,4.0,37771710.0,49379105.0
24005490601,24510200701,4.0,37771710.0,49385347.0
24005490601,24510200800,4.0,37771710.0,49501534.0
24005490601,24510210100,15.0,37771710.0,49531515.0
24005490601,24510210200,4.0,37771710.0,49463570.0
24005490601,24510220100,15.0,37771710.0,49456207.0
24005490601,24510230100,4.0,37771710.0,49480102.0
24005490601,24510240100,10.0,37771710.0,753313420.0
24005490601,24510260101,10.0,37771710.0,49549377.0
24005490601,24510260401,4.0,37771710.0,49497947.0
24005490601,24510260501,4.0,37771710.0,49493831.0
24005490601,24510260605,4.0,37771710.0,49388215.0
24005490601,24510260800,4.0,37771710.0,49468652.0
24005490601,24510270501,4.0,37771710.0,49496069.0
24005490601,24510270802,4.0,37771710.0,49465258.0
24005490601,24510270803,10.0,37771710.0,49427603.0
24005490601,24510271101,4.0,37771710.0,1458505336.0
24005490601,24510271200,35.0,37771710.0,49567628.0
24005490601,24510271300,10.0,37771710.0,49379842.0
24005490601,24510271400,10.0,37771710.0,49485558.0
24005490601,24510271501,4.0,37771710.0,1399419021.0
24005490601,24510271700,15.0,37771710.0,49525768.0
24005490601,24510280404,4.0,37771710.0,49483568.0
24005490601,24510280500,30.0,37771710.0,49503976.0
24005490602,24003740203,10.0,37838742.0,2143242875.0
24005490602,24003741000,20.0,37838742.0,102597505.0
24005490602,24003751200,10.0,37838742.0,33154781.0
24005490602,24003980000,4.0,37838742.0,7386174054.0
24005490602,24005401102,10.0,37838742.0,2829421925.0
24005490602,24005401507,15.0,37838742.0,37327448.0
24005490602,24005402407,25.0,37838742.0,2350050564.0
24005490602,24005402602,10.0,37838742.0,37784305.0
24005490602,24005403602,35.0,37838742.0,37692582.0
24005490602,24005408100,15.0,37838742.0,37725433.0
24005490602,24005408303,4.0,37838742.0,37737817.0
24005490602,24005408400,45.0,37838742.0,37285916.0
24005490602,24005408505,20.0,37838742.0,37670250.0
24005490602,24005408702,10.0,37838742.0,37749534.0
24005490602,24005408704,10.0,37838742.0,37560705.0
24005490602,24005408800,45.0,37838742.0,37562302.0
24005490602,24005410200,10.0,37838742.0,2595768633.0
24005490602,24005420100,4.0,37838742.0,37847145.0
24005490602,24005420800,10.0,37838742.0,37460629.0
24005490602,24005440200,15.0,37838742.0,37733657.0
24005490602,24005440600,15.0,37838742.0,968909737.0
24005490602,24005450300,20.0,37838742.0,37880438.0
24005490602,24005450900,4.0,37838742.0,4705183585.0
24005490602,24005451600,10.0,37838742.0,602422303.0
24005490602,24005451701,15.0,37838742.0,3046034999.0
24005490602,24005490200,10.0,37838742.0,37613113.0
24005490602,24005490301,45.0,37838742.0,1453372551.0
24005490602,24005490302,20.0,37838742.0,37632181.0
24005490602,24005490500,10.0,37838742.0,37915722.0
24005490602,24005490601,10.0,37838742.0,37771710.0
24005490602,24005490602,175.0,37838742.0,37838742.0
24005490602,24005490603,20.0,37838742.0,1333100283.0
24005490602,24005490605,65.0,37838742.0,37291953.0
24005490602,24005490701,4.0,37838742.0,37690417.0
24005490602,24005490703,25.0,37838742.0,37747885.0
24005490602,24005490800,4.0,37838742.0,37776064.0
24005490602,24005490900,10.0,37838742.0,37787426.0
24005490602,24005491000,10.0,37838742.0,37627078.0
24005490602,24005491100,10.0,37838742.0,37848684.0
24005490602,24005491201,35.0,37838742.0,37795512.0
24005490602,24005491202,10.0,37838742.0,37638302.0
24005490602,24005491300,10.0,37838742.0,37706456.0
24005490602,24005491401,4.0,37838742.0,37596895.0
24005490602,24005492500,10.0,37838742.0,367082129.0
24005490602,24025301107,10.0,37838742.0,5269208805.0
24005490602,24025301301,4.0,37838742.0,183029463.0
24005490602,24025301702,10.0,37838742.0,182944487.0
24005490602,24025301703,4.0,37838742.0,1452530924.0
24005490602,24027603004,10.0,37838742.0,37124749.0
24005490602,24510020300,85.0,37838742.0,2303798813.0
24005490602,24510030200,10.0,37838742.0,49512386.0
24005490602,24510040100,80.0,37838742.0,288278897.0
24005490602,24510040200,55.0,37838742.0,49478028.0
24005490602,24510060400,60.0,37838742.0,49525674.0
24005490602,24510070400,25.0,37838742.0,49576859.0
24005490602,24510110200,20.0,37838742.0,424631022.0
24005490602,24510120100,4.0,37838742.0,49457489.0
24005490602,24510120201,20.0,37838742.0,49505260.0
24005490602,24510120202,15.0,37838742.0,49484027.0
24005490602,24510120600,15.0,37838742.0,49522280.0
24005490602,24510130600,10.0,37838742.0,49458374.0
24005490602,24510130700,10.0,37838742.0,49440221.0
24005490602,24510220100,15.0,37838742.0,49456207.0
24005490602,24510230100,4.0,37838742.0,49480102.0
24005490602,24510240100,20.0,37838742.0,753313420.0
24005490602,24510260501,30.0,37838742.0,49493831.0
24005490602,24510260605,10.0,37838742.0,49388215.0
24005490602,24510260700,10.0,37838742.0,833223867.0
24005490602,24510270502,10.0,37838742.0,49529085.0
24005490602,24510270801,4.0,37838742.0,49499007.0
24005490602,24510270802,20.0,37838742.0,49465258.0
24005490602,24510270902,15.0,37838742.0,49531603.0
24005490602,24510271101,4.0,37838742.0,1458505336.0
24005490602,24510271200,10.0,37838742.0,49567628.0
24005490602,24510271300,10.0,37838742.0,49379842.0
24005490602,24510271700,10.0,37838742.0,49525768.0
24005490602,24510271801,10.0,37838742.0,49521651.0
24005490602,24510280500,15.0,37838742.0,49503976.0
24005490603,24003702402,4.0,1333100283.0,298042789.0
24005490603,24003750801,4.0,1333100283.0,102629671.0
24005490603,24003750900,4.0,1333100283.0,102611438.0
24005490603,24003751200,10.0,1333100283.0,33154781.0
24005490603,24005400400,4.0,1333100283.0,37403564.0
24005490603,24005402603,4.0,1333100283.0,37680261.0
24005490603,24005403300,4.0,1333100283.0,37656528.0
24005490603,24005403401,4.0,1333100283.0,1217795668.0
24005490603,24005403602,4.0,1333100283.0,37692582.0
24005490603,24005403701,10.0,1333100283.0,37802838.0
24005490603,24005403801,4.0,1333100283.0,5236869519.0
24005490603,24005403802,10.0,1333100283.0,37711240.0
24005490603,24005403803,15.0,1333100283.0,37838375.0
24005490603,24005408400,40.0,1333100283.0,37285916.0
24005490603,24005408505,15.0,1333100283.0,37670250.0
24005490603,24005408507,4.0,1333100283.0,37613400.0
24005490603,24005408704,15.0,1333100283.0,37560705.0
24005490603,24005408800,15.0,1333100283.0,37562302.0
24005490603,24005408900,4.0,1333100283.0,37742177.0
24005490603,24005420200,4.0,1333100283.0,37331602.0
24005490603,24005420800,4.0,1333100283.0,37460629.0
24005490603,24005440500,4.0,1333100283.0,1338607847.0
24005490603,24005440701,4.0,1333100283.0,973408154.0
24005490603,24005452000,4.0,1333100283.0,37018241.0
24005490603,24005490301,10.0,1333100283.0,1453372551.0
24005490603,24005490500,15.0,1333100283.0,37915722.0
24005490603,24005490603,105.0,1333100283.0,1333100283.0
24005490603,24005490605,40.0,1333100283.0,37291953.0
24005490603,24005490701,4.0,1333100283.0,37690417.0
24005490603,24005490703,20.0,1333100283.0,37747885.0
24005490603,24005490900,4.0,1333100283.0,37787426.0
24005490603,24005491000,15.0,1333100283.0,37627078.0
24005490603,24005491201,15.0,1333100283.0,37795512.0
24005490603,24013504100,4.0,1333100283.0,102840502.0
24005490603,24025303501,4.0,1333100283.0,183139335.0
24005490603,24025303900,4.0,1333100283.0,182945300.0
24005490603,24027605102,10.0,1333100283.0,37186575.0
24005490603,24027605402,4.0,1333100283.0,1599064071.0
24005490603,24027605602,4.0,1333100283.0,37251416.0
24005490603,24027606701,10.0,1333100283.0,37223800.0
24005490603,24027606707,4.0,1333100283.0,37186145.0
24005490603,24027606803,4.0,1333100283.0,37260780.0
24005490603,24027606901,4.0,1333100283.0,847712940.0
24005490603,24510020300,4.0,1333100283.0,2303798813.0
24005490603,24510030200,4.0,1333100283.0,49512386.0
24005490603,24510040100,80.0,1333100283.0,288278897.0
24005490603,24510040200,20.0,1333100283.0,49478028.0
24005490603,24510060400,60.0,1333100283.0,49525674.0
24005490603,24510070400,20.0,1333100283.0,49576859.0
24005490603,24510080102,4.0,1333100283.0,49464877.0
24005490603,24510090200,4.0,1333100283.0,49398103.0
24005490603,24510110100,4.0,1333100283.0,49469482.0
24005490603,24510110200,15.0,1333100283.0,424631022.0
24005490603,24510120202,35.0,1333100283.0,49484027.0
24005490603,24510120400,4.0,1333100283.0,49486810.0
24005490603,24510120600,4.0,1333100283.0,49522280.0
24005490603,24510130700,10.0,1333100283.0,49440221.0
24005490603,24510130804,4.0,1333100283.0,49539651.0
24005490603,24510130806,10.0,1333100283.0,49474043.0
24005490603,24510210200,4.0,1333100283.0,49463570.0
24005490603,24510230300,4.0,1333100283.0,5077988978.0
24005490603,24510240200,4.0,1333100283.0,1192699909.0
24005490603,24510250102,4.0,1333100283.0,49478213.0
24005490603,24510250103,20.0,1333100283.0,49496830.0
24005490603,24510260501,10.0,1333100283.0,49493831.0
24005490603,24510260605,10.0,1333100283.0,49388215.0
24005490603,24510260900,4.0,1333100283.0,49483868.0
24005490603,24510270200,4.0,1333100283.0,49546200.0
24005490603,24510270501,4.0,1333100283.0,49496069.0
24005490603,24510270803,4.0,1333100283.0,49427603.0
24005490603,24510270805,4.0,1333100283.0,49485092.0
24005490603,24510271101,10.0,1333100283.0,1458505336.0
24005490603,24510271102,4.0,1333100283.0,4310170859.0
24005490603,24510271200,10.0,1333100283.0,49567628.0
24005490603,24510271300,20.0,1333100283.0,49379842.0
24005490603,24510271400,10.0,1333100283.0,49485558.0
24005490603,24510271501,10.0,1333100283.0,1399419021.0
24005490603,24510271503,4.0,1333100283.0,49383087.0
24005490603,24510271700,10.0,1333100283.0,49525768.0
24005490603,24510280500,10.0,1333100283.0,49503976.0
24005490605,24003702701,4.0,37291953.0,452085434.0
24005490605,24003706101,4.0,37291953.0,102566166.0
24005490605,24003751102,10.0,37291953.0,102561687.0
24005490605,24005402603,10.0,37291953.0,37680261.0
24005490605,24005403802,4.0,37291953.0,37711240.0
24005490605,24005404600,10.0,37291953.0,37480136.0
24005490605,24005408400,20.0,37291953.0,37285916.0
24005490605,24005408800,10.0,37291953.0,37562302.0
24005490605,24005411102,10.0,37291953.0,37774135.0
24005490605,24005420100,4.0,37291953.0,37847145.0
24005490605,24005440701,10.0,37291953.0,973408154.0
24005490605,24005451200,25.0,37291953.0,37902756.0
24005490605,24005451801,4.0,37291953.0,9977913570.0
24005490605,24005490200,10.0,37291953.0,37613113.0
24005490605,24005490301,50.0,37291953.0,1453372551.0
24005490605,24005490302,20.0,37291953.0,37632181.0
24005490605,24005490500,25.0,37291953.0,37915722.0
24005490605,24005490605,530.0,37291953.0,37291953.0
24005490605,24005490703,35.0,37291953.0,37747885.0
24005490605,24005490900,135.0,37291953.0,37787426.0
24005490605,24005491202,10.0,37291953.0,37638302.0
24005490605,24013507801,45.0,37291953.0,102947201.0
24005490605,24013507802,10.0,37291953.0,102844317.0
24005490605,24025301202,4.0,37291953.0,183000271.0
24005490605,24025303201,4.0,37291953.0,6927555622.0
24005490605,24025303801,4.0,37291953.0,182834553.0
24005490605,24027603004,10.0,37291953.0,37124749.0
24005490605,24027605402,10.0,37291953.0,1599064071.0
24005490605,24027606707,10.0,37291953.0,37186145.0
24005490605,24510010400,20.0,37291953.0,49461046.0
24005490605,24510040100,4.0,37291953.0,288278897.0
24005490605,24510220100,4.0,37291953.0,49456207.0
24005490605,24510270901,4.0,37291953.0,49467997.0
24005490605,24510271501,10.0,37291953.0,1399419021.0
24005490701,24005401102,4.0,37690417.0,2829421925.0
24005490701,24005401503,4.0,37690417.0,37582768.0
24005490701,24005401506,4.0,37690417.0,37687560.0
24005490701,24005402407,4.0,37690417.0,2350050564.0
24005490701,24005403602,10.0,37690417.0,37692582.0
24005490701,24005403702,4.0,37690417.0,37700701.0
24005490701,24005404102,4.0,37690417.0,37634525.0
24005490701,24005404600,4.0,37690417.0,37480136.0
24005490701,24005404800,4.0,37690417.0,37643941.0
24005490701,24005408100,4.0,37690417.0,37725433.0
24005490701,24005408400,10.0,37690417.0,37285916.0
24005490701,24005408502,4.0,37690417.0,393384647.0
24005490701,24005408505,4.0,37690417.0,37670250.0
24005490701,24005408702,4.0,37690417.0,37749534.0
24005490701,24005408704,4.0,37690417.0,37560705.0
24005490701,24005408800,4.0,37690417.0,37562302.0
24005490701,24005411303,4.0,37690417.0,37783204.0
24005490701,24005420100,4.0,37690417.0,37847145.0
24005490701,24005440100,15.0,37690417.0,37675987.0
24005490701,24005451200,4.0,37690417.0,37902756.0
24005490701,24005490301,10.0,37690417.0,1453372551.0
24005490701,24005490400,15.0,37690417.0,37700424.0
24005490701,24005490605,10.0,37690417.0,37291953.0
24005490701,24005490701,75.0,37690417.0,37690417.0
24005490701,24005490703,15.0,37690417.0,37747885.0
24005490701,24005490900,4.0,37690417.0,37787426.0
24005490701,24005491000,4.0,37690417.0,37627078.0
24005490701,24005491201,4.0,37690417.0,37795512.0
24005490701,24005491300,4.0,37690417.0,37706456.0
24005490701,24025302200,4.0,37690417.0,183041026.0
24005490701,24025306500,4.0,37690417.0,4719600329.0
24005490701,24027601104,4.0,37690417.0,1030342918.0
24005490701,24027601108,10.0,37690417.0,37204336.0
24005490701,24510020300,4.0,37690417.0,2303798813.0
24005490701,24510040100,50.0,37690417.0,288278897.0
24005490701,24510060400,30.0,37690417.0,49525674.0
24005490701,24510080101,4.0,37690417.0,49489207.0
24005490701,24510120100,4.0,37690417.0,49457489.0
24005490701,24510120202,4.0,37690417.0,49484027.0
24005490701,24510130700,4.0,37690417.0,49440221.0
24005490701,24510230200,4.0,37690417.0,49459037.0
24005490701,24510260900,4.0,37690417.0,49483868.0
24005490701,24510271101,10.0,37690417.0,1458505336.0
24005490701,24510271300,15.0,37690417.0,49379842.0
24005490701,24510271501,4.0,37690417.0,1399419021.0
24005490701,24510271503,4.0,37690417.0,49383087.0
24005490701,24510280101,4.0,37690417.0,49497537.0
24005490703,24003702702,10.0,37747885.0,102619363.0
24005490703,24003706600,10.0,37747885.0,102617229.0
24005490703,24003751200,4.0,37747885.0,33154781.0
24005490703,24003980000,10.0,37747885.0,7386174054.0
24005490703,24005401506,10.0,37747885.0,37687560.0
24005490703,24005402302,10.0,37747885.0,37566423.0
24005490703,24005402303,35.0,37747885.0,37723015.0
24005490703,24005402603,10.0,37747885.0,37680261.0
24005490703,24005403602,10.0,37747885.0,37692582.0
